ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Meta: pd_amazon_asin,Meta: wpcf-featured-product-blurb,Meta: wpcf-featured-product-bg,Meta: _aioseop_description,Meta: _aioseop_title,Meta: _aioseo_og_title,Meta: _aioseo_og_description,Meta: _aioseo_og_article_section,Meta: _aioseo_og_article_tags,Meta: _aioseo_description,Meta: _aioseo_title,Meta: _oembed_c94f4592886a58db85945e70392bdd2b,Meta: _oembed_time_c94f4592886a58db85945e70392bdd2b,Meta: _oembed_539e4eeda12eaa37e97eef8b892c1520,Meta: _oembed_time_539e4eeda12eaa37e97eef8b892c1520,Meta: pd_app_store_is_app_page,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Meta: _aioseop_opengraph_settings,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Meta: _oembed_4b11d5fe4e09fe4b7fec820f100c4b15,Meta: _oembed_time_4b11d5fe4e09fe4b7fec820f100c4b15,Meta: _oembed_728a0dac19cdf351798de51220b0d0b2,Meta: _oembed_time_728a0dac19cdf351798de51220b0d0b2,Meta: _oembed_42e6d87c638cab881ecc45aa361878fd,Meta: _oembed_time_42e6d87c638cab881ecc45aa361878fd,Meta: _oembed_059f9b2dd3d668dfb47f0f9d0226b9d3,Meta: _oembed_time_059f9b2dd3d668dfb47f0f9d0226b9d3,Meta: _oembed_0cb4a6496a8b0d46456f2d3c2d33b378,Meta: _oembed_time_0cb4a6496a8b0d46456f2d3c2d33b378,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Meta: _oembed_29d65475a5f7e888b849b7e9c854cd9b,Meta: _oembed_time_29d65475a5f7e888b849b7e9c854cd9b,Meta: _oembed_aad28143aab973e4b7fbbd6704666d22,Meta: _oembed_time_aad28143aab973e4b7fbbd6704666d22,Meta: _oembed_34c2e98d0b63dd8dbae91e34735d57ba,Meta: _oembed_time_34c2e98d0b63dd8dbae91e34735d57ba,Meta: _oembed_1f35c6f5ad853693cecf803fc701e03a,Meta: _oembed_d74716f2e8e3a07717e05d676b38e687,Meta: _oembed_time_d74716f2e8e3a07717e05d676b38e687,Meta: _oembed_537be02feb8d2e299ee4446d85d1cdd6,Meta: _oembed_time_537be02feb8d2e299ee4446d85d1cdd6,Meta: _wp_old_date,Attribute 1 default,Meta: _oembed_77dc161aba0390fb89181534039cf22e,Meta: _oembed_e97103c996f5eb319e1bb26edc7db65c,Meta: _oembed_time_e97103c996f5eb319e1bb26edc7db65c,Meta: _oembed_69ff0798b05c6a00b26812dd6a726572,Meta: _oembed_time_69ff0798b05c6a00b26812dd6a726572,Meta: _oembed_94aebb77abac8e2d5a581ad4277ff9c4,Meta: _oembed_time_94aebb77abac8e2d5a581ad4277ff9c4,Meta: _oembed_dc379f7b8dc2cf20c41c01be0c76258c,Meta: _oembed_time_dc379f7b8dc2cf20c41c01be0c76258c,Meta: _oembed_7c1f6a65a2b395973165d3239ec41d36,Meta: _oembed_time_7c1f6a65a2b395973165d3239ec41d36,Meta: _oembed_adafc559fa34e338e90c59c1675c9471,Meta: _oembed_time_adafc559fa34e338e90c59c1675c9471,Meta: _oembed_f1979b9fa6dbcea7aba1fadaddf63c79,Meta: _oembed_time_f1979b9fa6dbcea7aba1fadaddf63c79,Meta: _oembed_427455e46976ae77316c87e15c08798b,Meta: _oembed_time_427455e46976ae77316c87e15c08798b,Meta: _oembed_de46211ef563dee34a27ff75821f6ed9,Meta: _oembed_time_de46211ef563dee34a27ff75821f6ed9,Meta: _oembed_da387e51efecfb30479bbda7ed48873c,Meta: _oembed_time_da387e51efecfb30479bbda7ed48873c,Meta: _oembed_2c010285893d0b268307b3bd330758e6,Meta: _oembed_time_2c010285893d0b268307b3bd330758e6,Meta: _oembed_56f0b2205e24686d8f5974bcf8a9aa95,Meta: _oembed_time_56f0b2205e24686d8f5974bcf8a9aa95,Meta: _oembed_096922c12f1b731f5744f32e029b194c,Meta: _oembed_time_096922c12f1b731f5744f32e029b194c,Meta: _oembed_fcdc542b711519744e3f017daf8db867,Meta: _oembed_time_fcdc542b711519744e3f017daf8db867,Meta: _oembed_ce5fbede140414035cf90851c184e2e5,Meta: _oembed_time_ce5fbede140414035cf90851c184e2e5,Meta: _oembed_5e98e65cc789e7ff2b0d126396225b4e,Meta: _oembed_time_5e98e65cc789e7ff2b0d126396225b4e,Meta: _oembed_19c364c65ea7037daa6d974c1a854fdf,Meta: _oembed_time_19c364c65ea7037daa6d974c1a854fdf,Meta: _oembed_51d9e6314cd91f46a131f9cf8484dbb0,Meta: _oembed_time_51d9e6314cd91f46a131f9cf8484dbb0,Meta: _oembed_62795f8affe54aa7631c73c28d24633a,Meta: _oembed_time_62795f8affe54aa7631c73c28d24633a,Meta: _oembed_f8a2a0a76a3c84c04bee084556e48cc5,Meta: _oembed_time_f8a2a0a76a3c84c04bee084556e48cc5,Meta: _oembed_48c8b915c8778f6135d4328e70863722,Meta: _oembed_time_48c8b915c8778f6135d4328e70863722,Meta: _oembed_a4a0bf48895f1dbff938e7f3153c8b63,Meta: _oembed_time_a4a0bf48895f1dbff938e7f3153c8b63,Meta: _oembed_09d420dab2206eec409a73ed2b524158,Meta: _oembed_time_09d420dab2206eec409a73ed2b524158,Meta: _oembed_510f54e335bb8afc5eba50eb6bfe5e07,Meta: _oembed_time_510f54e335bb8afc5eba50eb6bfe5e07,Meta: _oembed_351f79d53d5ec23758c1821c55138480,Meta: _oembed_time_351f79d53d5ec23758c1821c55138480,Meta: _oembed_96be6b5beb6b7ccc69a62a157a4f728f,Meta: _oembed_time_96be6b5beb6b7ccc69a62a157a4f728f,Meta: _oembed_d83079e69969951a1afe10b8f5a6b2cb,Meta: _oembed_time_d83079e69969951a1afe10b8f5a6b2cb,Meta: _oembed_aade1dd486b8d9085a3ef77c4873e663,Meta: _oembed_time_aade1dd486b8d9085a3ef77c4873e663,Meta: _oembed_6474109fad1df2063633f91f386e198a,Meta: _oembed_time_6474109fad1df2063633f91f386e198a,Meta: _oembed_a92e24d1f78ee15390f6ba08a6448585,Meta: _oembed_time_a92e24d1f78ee15390f6ba08a6448585,Meta: _oembed_99bb8a4f9bbb917b61694825ab2ae5af,Meta: _oembed_time_99bb8a4f9bbb917b61694825ab2ae5af,Meta: _oembed_c6af41e659bde6dad95ec1b41ed5882d,Meta: _oembed_time_c6af41e659bde6dad95ec1b41ed5882d,Meta: _oembed_59dab9b23469b01e245edb2c50eceac5,Meta: _oembed_time_59dab9b23469b01e245edb2c50eceac5,Meta: _oembed_845eccf2fb63924007b5fabdc3a8f1eb,Meta: _oembed_time_845eccf2fb63924007b5fabdc3a8f1eb,Meta: _oembed_1f3e3b94a5511e1a5484d5f0b030fd98,Meta: _oembed_time_1f3e3b94a5511e1a5484d5f0b030fd98,Meta: _oembed_01f8b605b01bad0a75bd333558ddccf2,Meta: _oembed_time_01f8b605b01bad0a75bd333558ddccf2,Meta: _oembed_bba7d57772f29f87f7dfa8054bd979e7,Meta: _oembed_time_bba7d57772f29f87f7dfa8054bd979e7,Meta: _oembed_d002781d578ef3eeeb1f7592c82ea807,Meta: _oembed_time_d002781d578ef3eeeb1f7592c82ea807,Meta: _oembed_7b36cce11c613fd5e0c57de5fb85b19f,Meta: _oembed_time_7b36cce11c613fd5e0c57de5fb85b19f,Meta: _oembed_f1d5e482c13004d7c8f37da8af8f0a32,Meta: _oembed_time_f1d5e482c13004d7c8f37da8af8f0a32,Meta: _oembed_e8d02988ca50b3405f06e7198527cabc,Meta: _oembed_time_e8d02988ca50b3405f06e7198527cabc,Meta: _oembed_269dbedc19b2834508f020651bf50f30,Meta: _oembed_time_269dbedc19b2834508f020651bf50f30,Meta: _oembed_52611f41c712028d9211932914e16776,Meta: _oembed_time_52611f41c712028d9211932914e16776,Meta: _oembed_57489d39b9be6beaa4a4deb5185296f5,Meta: _oembed_time_57489d39b9be6beaa4a4deb5185296f5,Meta: _oembed_577edcc8d4f6d18b6da3ee9bd9a89c2e,Meta: _oembed_time_577edcc8d4f6d18b6da3ee9bd9a89c2e,Meta: _oembed_801b140bc9fe65e0bf2974badfa47293,Meta: _oembed_time_801b140bc9fe65e0bf2974badfa47293,Meta: _oembed_be28ea8a45f8b4126564b5023c481ecd,Meta: _oembed_time_be28ea8a45f8b4126564b5023c481ecd,Meta: _oembed_1f6ddf3fdf1472e88ac3dee8c1c1b294,Meta: _oembed_time_1f6ddf3fdf1472e88ac3dee8c1c1b294,Meta: _oembed_f817e372630b550faa6e86d7cdc1c22e,Meta: _oembed_time_f817e372630b550faa6e86d7cdc1c22e,Meta: _oembed_a389a37b23f1eaea58476d2bcdf291cb,Meta: _oembed_time_a389a37b23f1eaea58476d2bcdf291cb,Meta: _oembed_ca80ff78068bc24c4d73244a0282744c,Meta: _oembed_time_ca80ff78068bc24c4d73244a0282744c,Meta: _oembed_ccf30d241c7e46b4bd9d2a87e53ccb44,Meta: _oembed_time_ccf30d241c7e46b4bd9d2a87e53ccb44,Meta: _oembed_e605b56b631cd2c81862f63c8c28f399,Meta: _oembed_time_e605b56b631cd2c81862f63c8c28f399,Meta: _oembed_4008f3f640549d21e7bfd14045011e2c,Meta: _oembed_time_4008f3f640549d21e7bfd14045011e2c,Meta: _oembed_2c73cfb89cc286c2e626760ec90d4226,Meta: _oembed_time_2c73cfb89cc286c2e626760ec90d4226,Meta: _oembed_c18ff4d515a189959d353902af94fd68,Meta: _oembed_time_c18ff4d515a189959d353902af94fd68,Meta: _oembed_9376c8a42356f50ad8faf1149613a56a,Meta: _oembed_time_9376c8a42356f50ad8faf1149613a56a,Meta: _oembed_b498501e246d3885c26a77d3933e9bfb,Meta: _oembed_time_b498501e246d3885c26a77d3933e9bfb,Meta: _oembed_ec1827a17a6611cd21119bace06ed843

2628,variation,VK-5019-BY-1-1-1-1-1,Active Tech Quest Series - Boy,1,0,hidden,,,,,taxable,parent,1,,,0,0,,,,,0,,,99.99,,,,,,,VK-5068-BK,,,,,,1,Gender,Boy,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2629,variation,VK-5019-GL-1-1-1-1-1,Active Tech Quest Series - Girl,1,0,hidden,,,,,taxable,parent,1,,,0,0,,,,,0,,,99.99,,,,,,,VK-5068-BK,,,,,,2,Gender,Girl,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2643,variable,VK-7085-GRBK,Nitro Series,0,0,hidden,Backpack,"<ul>
\n 	<li>Features a covered zip pocket on the rear compartment with more expansion space than conventional backpacks.</li>
\n 	<li>Finished in a high quality material, you can ensure that this backpack is both durable and reliable.</li>
\n 	<li>The adjustable shoulder straps and backing, keeps it comfortable for longer periods of wear.</li>
\n 	<li>Three zipper compartments for all the things you need to store. Get organised and store your belongings in just the right spaces.</li>
\n</ul>
\nQuality is the name of the game. With a high quality material and ultra strong stitching, you can always depend on this backpack no matter what the world can through at you.",,,taxable,,1,,,0,0,,,,,0,,,,"Bags > Backpacks, Bags",,,"https://volkano.com/wp-content/uploads/2019/03/VK-7085-GRBK-3.jpg, https://volkano.com/wp-content/uploads/2019/03/VK-7085-GRBK-1.jpg, https://volkano.com/wp-content/uploads/2019/03/VK-7085-GRBK-2.jpg",,,,,,,,,0,Colour,"Grey, Red",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                        ,,"Compact and comfortable, with a covered zip pocket on the rear compartment for extra peace of mind.",Volkano Nitro Series Backpack,,,,,"Compact and comfortable, with a covered zip pocket on the rear compartment for extra peace of mind.",Volkano Nitro Series Backpack | #site_title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2650,variable,VK-7084-GRRD | VK-7084-GRBL | VK-7084-GRBK,Ripper Series,1,0,visible,15.6” Backpack with Laptop Compartment and Adjustable Shoulder Straps,"<ul>
\n 	<li>2 Year limited warranty against manufacturing faults</li>
\n 	<li>15.6"" Laptop compartment, perfect for carrying your laptop or notebook</li>
\n 	<li>Adjustable shoulder straps</li>
\n 	<li>One main zippered compartment large enough for all your items</li>
\n 	<li>Front zippered compartment for easy access to your regularly used items</li>
\n 	<li>Carry handle</li>
\n 	<li>Includes a caribiner clip</li>
\n</ul>
\nThis stylish dual-toned 15.6"" backpack stands out in a crowd. Comes with a carabiner clip on the rear to carry those extra items, such as camping equipment for your adventures. The high quality zippered compartment ensures durability and reliability. Padded and Adjustable shoulder straps for extra comfort on the move, especially in those longer periods of wear. The Padded back for added comfort during wearing ensures comfort on those longer journeys, as well as additional stability. Keep going on the move and show off some of your style. Why should a backpack be ordinary?  Keep it vibrant with the black rear pocket and stitching.
\n
\nEach of our Volkano Bags is designed and produced with three things in mind; quality, lifestyle, and convenience.
\n
\nWe pride ourselves on using the best quality materials for our bags, offering you the peace of mind knowing that your possessions are protected.
\n
\n<strong>BAG DIMENSIONS:</strong>
\n<ul>
\n 	<li>33cm x 12cm x 43cm</li>
\n</ul>
\n&nbsp;
\n
\nAvailable At:
\n
\nGrey/Red : <a href=""https://www.makro.co.za/electronics-computers/computers-tablets/computer-tablet-accessories/computer-bags/volkano-ripper-series-backpack---grey-red/p/af76267f-a82d-4c33-9401-fbbb4614ae2d"" target=""_blank"" rel=""noopener noreferrer"">Makro</a> | <a href=""https://www.zando.co.za/volkano-ripper-series-15.6-backpack-in-grey-and-red-with-laptop-compartment-and-adjustable-shoulder-straps-234313.html"" target=""_blank"" rel=""noopener noreferrer"">Zando</a> | <a href=""https://www.jumia.co.za/volkano-ripper-series-backpack-845120.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>
\nGrey/Blue : <a href=""https://www.makro.co.za/electronics-computers/computers-tablets/computer-tablet-accessories/computer-bags/volkano-ripper-series-backpack---grey-blue/p/5429c073-8041-4c93-a7cd-6374d9af6db4"" target=""_blank"" rel=""noopener noreferrer"">Makro</a> | <a href=""https://www.zando.co.za/volkano-ripper-series-15.6-backpack-in-grey-and-blue-with-laptop-compartment-and-adjustable-shoulder-straps-234311.html"" target=""_blank"" rel=""noopener noreferrer"">Zando</a> | <a href=""https://www.jumia.co.za/volkano-ripper-series-backpack-845120.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>",,,taxable,,1,,,0,0,,,,,0,,,,"Bags > Backpacks, Bags",,,"https://volkano.com/wp-content/uploads/2019/03/GAON8566.jpg, https://volkano.com/wp-content/uploads/2020/12/vk-7084-grbk-volkano-ripper-backpack-grey-black-4-1-1.jpg, https://volkano.com/wp-content/uploads/2019/03/GAON7905.jpg, https://volkano.com/wp-content/uploads/2019/03/GAON8905.jpg, https://volkano.com/wp-content/uploads/2019/03/GAON8602.jpg",,,,,,,,,0,Colour,"Grey &amp; Black, Grey &amp; Blue, Grey &amp; Red",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                                                        ,,"Available in a choice of a blue or red accent, this backpack will keep you standing out from the crowd.",Volkano Ripper Series 15.6” Backpack with Laptop Compartment and Adjustable Shoulder Straps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2651,variation,,Ripper Series - Grey &amp; Red,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,123,,,,https://volkano.com/wp-content/uploads/2019/03/GAON8599.jpg,,,VK-7084-GRRD | VK-7084-GRBL | VK-7084-GRBK,,,,,,1,Colour,Grey &amp; Red,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2652,variation,VK-7084-GRBL,Ripper Series - Grey &amp; Blue,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,123,,,,https://volkano.com/wp-content/uploads/2019/03/GAON8566.jpg,,,VK-7084-GRRD | VK-7084-GRBL | VK-7084-GRBK,,,,,,2,Colour,Grey &amp; Blue,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2666,simple,VK-7078-BK,Executive Series,0,0,hidden,Backpack,"<ul>
\n 	<li>A padded backpack to keep you and your belongings comfortable.</li>
\n 	<li>Adjustable shoulder straps for that extra level of comfort, especially during longer periods of use.</li>
\n 	<li>The 15.6″ laptop compartment easily secures your investment in a snug and protective space.</li>
\n 	<li>Material:Polyester.</li>
\n 	<li>Size: 32 x 12 x 49cm.</li>
\n</ul>
\nTurn heads for the right reasons. Volkano bags are not only designed for the modern, digital life, but also to fit your personal style.
\n
\n&nbsp;
\n
\nAvailable At : <a href=""https://www.takealot.com/volkano-executive-series-laptop-backpack/PLID54508345"" target=""_blank"" rel=""noopener noreferrer"">TakeALot</a>",,,taxable,,1,,,0,0,,,,,0,,,399,"Bags > Backpacks, Bags",,,"https://volkano.com/wp-content/uploads/2019/03/VK-7078-BK-3.jpg, https://volkano.com/wp-content/uploads/2019/03/VK-7078-BK-1.jpg, https://volkano.com/wp-content/uploads/2019/03/VK-7078-BK-2.jpg, https://volkano.com/wp-content/uploads/2019/03/VK-7078-BK-4.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                    ,,"Turn heads for the right reasons. Volkano bags are not only designed for the modern, digital life, but also to fit your personal style.",Volkano VK-7078-BK Executive Series Backpack,,,,,"Turn heads for the right reasons. Volkano bags are not only designed for the modern, digital life, but also to fit your personal style.",Volkano VK-7078-BK Executive Series Backpack | #site_title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2682,variable,VK-7081-BKGR | VK-7081-BKCH,Deux Series,1,0,visible,"15.6"" Backpack with TSA Lock and Integrated USB Charging Port","<ul>
\n 	<li>2 Year limited warranty against manufacturing faults</li>
\n 	<li>15.6"" Laptop compartment, perfect for carrying your laptop or notebook</li>
\n 	<li>Adjustable, padded shoulder straps for added comfort during wear</li>
\n 	<li>One main zippered compartment large enough for all your items</li>
\n 	<li>Theft-proof, TSA lock for those frequent travellers</li>
\n 	<li>Multiple hidden compartments for your wallet, passport or other sensitive items</li>
\n 	<li>Integrated USB charging port</li>
\n 	<li>Carry handle</li>
\n</ul>
\nProtect your goods from theft and damage with the Volkano Smart Deux Series Anti-Theft Laptop Bag. This specially designed bag conceals all zippers when the bag is on your back, preventing tampering or pickpocketing while you are travelling. The sturdy outer shell is protected against sharp objects and the padded inner lining keeps your belongings safe from bumps and scrapes. The large main compartment features dedicated sleeves for a 15.6"" laptop, as well as smaller zippered compartments and a stationery organizer. Smaller, anti-theft compartments are hidden from sight, keeping your valuables safe. Connect a power bank to the integrated cable and charge your phone on the go without having to run a cable through a zipper. Adjustable shoulder straps and a Padded back for added comfort during wear make this bag comfortable for long journeys or regular commutes.
\n
\nEach of our Volkano Bags is designed and produced with three things in mind; quality, lifestyle, and convenience.
\n
\nWe pride ourselves on using the best quality materials for our bags, offering you the peace of mind knowing that your possessions are protected.
\n
\n<strong>BAG DIMENSIONS:</strong>
\n<ul>
\n 	<li>32cm x 17cm x 46cm</li>
\n</ul>
\n&nbsp;
\n
\nAvailable At :
\n
\nBlack/Grey : <a href=""https://www.zando.co.za/volkano-smart-deux-series-15.6-backpack-in-black-and-grey-with-tsa-lock-and-integrated-usb-charging-port-234393.html"" target=""_blank"" rel=""noopener noreferrer"">Zando</a> | <a href=""https://www.jumia.co.za/volkano-deux-series-backpack-845121.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>
\nBlack/Charcoal : <a href=""https://www.zando.co.za/volkano-smart-deux-series-15.6-backpack-in-black-and-charcoal-with-tsa-lock-and-integrated-usb-charging-port-234376.html"" target=""_blank"" rel=""noopener noreferrer"">Zando</a> | <a href=""https://www.jumia.co.za/volkano-deux-series-backpack-845121.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>",,,taxable,,1,,,0,0,,,,,0,,,,"Bags > Backpacks, Bags",,,"https://volkano.com/wp-content/uploads/2019/03/vk-7081-bkgr-volkano-deux-series-backpack-black-lt-grey-4-1.jpg, https://volkano.com/wp-content/uploads/2019/03/vk-7081-bkgr-volkano-deux-series-backpack-black-lt-grey-4-2.jpg, https://volkano.com/wp-content/uploads/2019/03/vk-7081-bkgr-volkano-deux-series-backpack-black-lt-grey-4-3.jpg, https://volkano.com/wp-content/uploads/2019/03/vk-7081-bkgr-volkano-deux-series-backpack-black-lt-grey-4-4.jpg, https://volkano.com/wp-content/uploads/2019/03/vk-7081-bkch-volkano-deux-series-backpack-black-charcoal-4-1.jpg, https://volkano.com/wp-content/uploads/2019/03/vk-7081-bkch-volkano-deux-series-backpack-black-charcoal-4-2.jpg",,,,,,,,,0,Colour,"Black, Grey",0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B07R8WK6XH,                                                                                    ,,"Protect your goods from theft and damage with the Volkano Smart Deux Series Anti-Theft Laptop Bag. This specially designed bag conceals all zippers when the bag is on your back, preventing tampering or pickpocketing while you are travelling.","Volkano Smart Deux Series 15.6"" Backpack with TSA Lock and Integrated USB Charging Port",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2683,variation,VK-7081-BKGR,Deux Series - Grey,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,799,,,,https://volkano.com/wp-content/uploads/2019/03/vk-7081-bkgr-volkano-deux-series-backpack-black-lt-grey-4-1.jpg,,,VK-7081-BKGR | VK-7081-BKCH,,,,,,0,Colour,Grey,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2684,variation,VK-7081-BKCH,Deux Series - Black,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,799,,,,https://volkano.com/wp-content/uploads/2019/03/Smart-Deux-2.jpg,,,VK-7081-BKGR | VK-7081-BKCH,,,,,,2,Colour,Black,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2698,variable,VK-7057-BKOR | VK-7058-BKOR | VK-7059-NVL | VK-7060-NVL,Latitude Series,1,0,visible,Laptop Sleeve,"<ul>
\n 	<li>2 Year limited warranty against manufacturing faults</li>
\n 	<li>Slimline Laptop Sleeve</li>
\n 	<li>One large main zippered compartment large enough for all your items</li>
\n</ul>
\nBoth durable and lightweight, but tough, the Latitude Series from Volkano features a durable fabric for a tight and snug fit. A zippered compartment gives you easy access anytime you need to store or use your device. Give your investment the ultimate in protection. The unique accent colours give it a stylish look.
\n
\nEach of our Volkano Bags is designed and produced with three things in mind; quality, lifestyle, and convenience.
\n
\nWe pride ourselves on using the best quality materials for our bags, offering you the peace of mind knowing that your possessions are protected.
\n
\n<strong>BAG DIMENSIONS:</strong>
\n<ul>
\n 	<li>14.1"" : 35cm x 2cm x 26.5cm</li>
\n</ul>
\n&nbsp;
\n
\nAvailable At :
\n
\n14.1"" Navy/Lime : <a href=""https://www.makro.co.za/electronics-computers/computers-tablets/computer-tablet-accessories/computer-bags/volkano-latitude-series-14-1-laptop-sleeve---navy-lime/p/bd3a0164-3141-4b88-838f-fcfe4d6bb6d1"" target=""_blank"" rel=""noopener noreferrer"">Makro</a> | <a href=""https://www.zando.co.za/volkano-latitude-series-14.1-laptop-sleeve-in-blue-with-green-accents-230493.html"" target=""_blank"" rel=""noopener noreferrer"">Zando</a> | <a href=""https://www.jumia.co.za/volkano-latitude-series-laptop-sleeve-845106.html"" target=""_blank"" rel=""noopener noreferrer"">Jumia</a>
